카테고리,제목,주최,조회수,D-day,접수기간,팀원 모집,댓글 수,포스터,상세 링크,상세 내용
기자단,2025년 제17기 기상청 국민정책기자단 모집 공고,기상청,"3,461",정보 없음,2024년 11월 4일(월) ~ 2024년 11월 21일(목),0,2,https://cf-cpi.campuspick.com/activity/1730102048887371.jpg,https://www.campuspick.com/activity/view?id=27174,"??제17기 기상청 국민정책기자단을 모집합니다!??  ?? 모집대상 - 기상과 기후에 관심이 많은 대학(원)생과 일반인  ?? 모집분야 및 모집인원 - 텍스트 기자(약 15명) 및 영상 기자(약 5명)  1?? 활동기간 - 2025년 1월 ~ 11월(약 11개월)  2?? 활동 혜택 - 원고료 등 활동비 지급 - 기상청 정책현장 탐방 및 기상청 관련 행사 참여 기회 제공 - 기자단 명함 발급 및 기자단 활동 증서 제공 - 활동 종료 후 수료증 발급 및 우수기자 포상  ?? 서류접수 기간 - 2024.11.4.(월)~11.21.(목)  ?? 접수방법 - 전자우편으로 접수(kma_131@naver.com) - 지원서 양식 다운 받는 곳 [기상청 홈페이지] https://bit.ly/4e36Q0E [기상청 블로그] https://bit.ly/4hkx5CG  ?? 최종합격자 발표 - 2024.12.19.(목) 예정 - 기상청 홈페이지 및 기상청 SNS 발표/개별통보  ?? 지원문의 [문의처] 제17기 국민참여기자단 운영사무국 - 전자우편: kma_131@naver.com - 연락처: 070-4367-6166 (운영시간: 평일 09:00~18:00)   *제17기 기상청 국민정책기자단 모집공고를 개인 SNS(인스타그램, 블로그 등) 공유해서 소문내면 추첨을 통해 소정의 선물까지 드리고 있습니다! 기상청 블로그에서 진행 중이니 많은 관심 부탁드립니다. ??  - 이벤트 기간: 24.10.28.(월)~24.11.21.(목) - 기상청 블로그: https://blog.naver.com/kma_131"
기자단,유에스아시아저널 K-UNIV 대학생 기자단 모집,유에스아시아저널,"3,022",정보 없음,2024년 10월 22일(화) ~ 2024년 11월 8일(금),0,0,https://cf-cpi.campuspick.com/activity/1729660547426150.jpg,https://www.campuspick.com/activity/view?id=27152,정보 없음
기자단,[과학기술정보통신부 주최] 2024 KQIC 대학생 기자단 1기 모집,과학기술정보통신부,"2,529",정보 없음,2024년 10월 11일(금) ~ 2024년 10월 20일(일),0,1,https://cf-cpi.campuspick.com/activity/1728631916089782.jpg,https://www.campuspick.com/activity/view?id=27086,정보 없음
기자단,2024 페스티벌 시월 서포터즈 모집,부산광역시/벡스코/리컨벤션,"1,722",정보 없음,2024년 9월 15일(일) ~ 2024년 9월 27일(금),0,0,https://cf-cpi.campuspick.com/activity/1726889011772767.jpg,https://www.campuspick.com/activity/view?id=26953,"페스티벌 시월을 널리널리 알려줄 시월의 서포터즈를 모집합니다??  #서포터즈 #모집 ??접수기간 : 2024. 9. 15.(일) ~ 27.(금) ??모집대상 : 만 18세 이상 대학생 및 일반인 ??모집인원 : 00명 ??활동내용 - SNS 홍보 콘텐츠 제작 및 업로드(영상, 사진) - 행사 운영 지원 ??활동혜택 · 봉사 활동 시간 인정(1365 자원봉사센터) · 빌리지 공연 '사일런트 뮤직&파티' 입장권 제공 (출입 횟수 무제한) · 서포터즈 기념품 지급 · 점심 식사 제공 · 티셔츠(유니폼) 제공 ??모집방법 : ‘페스티벌 시월’ 인스타그램 프로필로 들어가 ‘서포터즈 모집’ 구글폼 작성! ??결과발표 : 2024. 9. 27.(금) ??문의 : 070-4239-3567 hyeongjin1ad@leeconvention.com  자세한 안내는 ‘페스티벌 시월’ 공식 홈페이지를 참고해 주세요!  ♥ 페스티벌 시월 FESTIVAL SHIWOL 2024. 10. 1.(화) ~ 10. 8 (화) 벡스코, 영화의전당 및 주요 유니크 베뉴 shiwol.com"
기자단,[전남도청]글로벌 인플루언서 페스티벌 멘티 인플루언서 모집,전라남도청,909,정보 없음,2024년 9월 2일(월) ~ 2024년 9월 13일(금),0,0,https://cf-cpi.campuspick.com/activity/1725420871587351.jpg,https://www.campuspick.com/activity/view?id=26843,정보 없음
기자단,느린IN뉴스 시민기자단 1기 모집 (~9/20),느린IN뉴스,"2,776",정보 없음,2024년 9월 2일(월) ~ 2024년 9월 20일(금),0,1,https://cf-cpi.campuspick.com/activity/1725346099147165.jpg,https://www.campuspick.com/activity/view?id=26837,정보 없음
기자단,?? 국내 최대 배터리 전시회 인터배터리 서포터즈 1기 모집! (~9/1,산업통상자원부,"3,817",정보 없음,2024년 8월 30일(금) ~ 2024년 9월 15일(일),0,0,https://cf-cpi.campuspick.com/activity/1725002859846795.jpg,https://www.campuspick.com/activity/view?id=26811,정보 없음
기자단,2024 제7회 대한민국패럴스마트폰영화제 대학생 기자단 모집,(사)수레바퀴재활문화진흥회,"1,107",정보 없음,2024년 8월 28일(수) ~ 2024년 9월 11일(수),0,0,https://cf-cpi.campuspick.com/activity/1724998353137755.jpg,https://www.campuspick.com/activity/view?id=26809,"대한민국패럴스마트폰영화제에서 제5기 대학생 기자단을 모집합니다. 장애인과 비장애인이 함께 만들어가는 스마트폰영화제, 대한민국패럴스마트폰영화제 현장을 직접 방문하고 영화제를 널리 알려주실 분을 찾습니다.  ? 모집 대상 및 인원 ? 대학생(휴학생 포함) 5명 내외 ? 장애인 인권과 영화에 관심이 있으며 취재와 기사 작성이 가능한 대학생 ? 발대식 및 사전교육, 회의 등에 참석 가능하며 적극적으로 활동할 수 있는 사람 ? 취재 내용을 효과적으로 알릴 수 있는 콘텐츠 제작이 가능한 사람  ? 활동 내용 ? 2024 제7회 대한민국패럴스마트폰영화제 취재 및 기사 작성 ? 장애인 스마트폰영화제작 아카데미 ‘패라르떼’ 현장 방문 취재 및 기사 작성 ? ‘패라르떼’ 수강생, 강사 인물 인터뷰 ? 영화제 부대 행사 취재 및 기사 작성 ? SNS 및 블로그 등에 공유 및 홍보  ? 활동 혜택 ? 소정의 원고료 및 교통비, 활동비 지급 ? 영화제 굿즈 제공 ? 활동 관련 참여 협조 공문 발급 가능(신청자에 한함) ? 공식 활동증명서(수료증) 발급 ? 영화제 행사 초청 ? 영화제 기관지 및 홈페이지, SNS 등에 기사 수록  ? 기간 및 일정 ? 모집기간 : 2024. 8. 27.(화) ~ 2024. 9. 11.(수) 자정 마감 ? 서류 심사 및 결과 발표 : 2024. 9. 13(금), 홈페이지와 SNS 통한 발표 및 개별 통보 ? 발대식 및 교육 : 2024. 9. 24.(화) 14:00 ~ 17:00 *필참 ? 활동기간 : 2024. 9. 24 ~ 2024. 12.  ? 영화제 일시 / 장소 ? 일시 : 2024. 10. 10.(목) ~ 2024. 10. 11.(금) ? 장소 : 모두예술극장  ? 지원 방법 ? 홈페이지와(http://www.kpsff.com/)와 게시글에 첨부된 지원서 다운로드 후 작성 ? 작성 된 지원서를 모집기간 내 이메일 접수 kdsf2018@daum.net ※ 메일 제목 <제5기 KPSFF 대학생기자단_이름>  ? 문의처 ? tel : 02-2690-9191 (대한민국패럴스마트폰영화제 사무국) ? e-mail : kdsf2018@daum.net * 자세한 사항은 홈페이지(www.kpsff.com)를 참조  ? 주관 ? 주최 (사)수레바퀴재활문화진흥회 ? 주관 대한민국패럴스마트폰영화제 ? 후원 문화체육관광부 / 한국장애인문화예술원"
기자단,[IRI 한국사무소] BYFY 의회 4기 회원 모집,IRI 한국사무소,"3,528",정보 없음,2024년 8월 16일(금) ~ 2024년 9월 6일(금),0,2,https://cf-cpi.campuspick.com/activity/1723790536272582.jpg,https://www.campuspick.com/activity/view?id=26684,정보 없음
기자단,2024 ASML 코리아 캠퍼스 프로모터 모집,ASML Korea,"4,341",정보 없음,2024년 8월 14일(수) ~ 2024년 8월 25일(일),0,3,https://cf-cpi.campuspick.com/activity/172362384734222.jpg,https://www.campuspick.com/activity/view?id=26670,정보 없음
기자단,웨이브매거진 에디터 모집,웨이브매거진,"6,330",정보 없음,2024년 8월 12일(월) ~ 2024년 8월 25일(일),0,12,https://cf-cpi.campuspick.com/activity/1736931028124454.jpg,https://www.campuspick.com/activity/view?id=26639,-마감된 공고입니다.
기자단,한국인삼협회 2024 인삼홍보단 모집,한국인삼협회,"2,181",정보 없음,2024년 8월 12일(월) ~ 2024년 8월 23일(금),0,0,https://cf-cpi.campuspick.com/activity/1723516075236811.jpg,https://www.campuspick.com/activity/view?id=26637,정보 없음
기자단,제2기 현대백화점면세점 홍보단 「youtH」모집 (~8/21),현대백화점면세점,"5,901",정보 없음,2024년 8월 9일(금) ~ 2024년 8월 21일(수),0,0,https://cf-cpi.campuspick.com/activity/1723782824087400.jpg,https://www.campuspick.com/activity/view?id=26632,정보 없음
기자단,2024년 KASFO 대학생 서포터즈 모집,한국사학진흥재단,"5,169",정보 없음,2024년 7월 31일(수) ~ 2024년 8월 16일(금),0,0,https://cf-cpi.campuspick.com/activity/172316314372296.jpg,https://www.campuspick.com/activity/view?id=26622,"한국사학진흥재단에서 창의력 넘치는 대학생 여러분을 기다립니다 ^ㅁ^/ 두근두근~ 'KASFO 대학생 서포터즈' 모집이 시작되었습니다 (?'?'?)?*   건전한 사학의 건강한 성장을 지원하는 사학지원 전문 공공기관인 한국사학진흥재단은 행복기숙사 사업을 진행하고 있습니다.  대학생에게 기숙사 인프라를 제공하여 안정적 학업을 지원하는 '행복기숙사'를 직접 홍보하며 도전해보는 건 어떨까요?  내가 직접 거주하고 있는 행복기숙사(연합)은 내가 제일 잘 알지! 부담없는 활동조건과 쏠쏠한 활동혜택까지!  고민하지 말고 지금 바로 지원하세요!    ▶ 모집대상  행복기숙사(연합)에 거주하고 있는 대학생 누구나   ▶ 모집인원  총 15명   ▶ 모집일정  - 서류접수 : 2024.07.31.(수)~08.16.(금)  - 합격자발표 : 2024.08.23.(금)  ※ 일정은 상황에 따라 변동될 수 있음   ▶ 지원방법  QR 인식 후 네이버 폼으로 지원서 작성 https://naver.me/5UEjM8pb   ▶ 활동기간  2024년 9월 ~11월 (총 3개월)   ▶ 활동내용  - 재단 주관 행사 참여(한?일 사학진흥포럼 등) 및 사업 현장 방문 후 자료 제작  - 재단 주요 사업·이슈 사항 홍보(카드뉴스, 블로그 기사 등)  - 거주 중인 행복기숙사(연합) 브이로그 및 홍보콘텐츠 촬영 등   ▶ 활동혜택  - 월별 활동비 지급  - 활동 종료 후 수료증 및 기숙사 상점 부여  - 활동 우수조 상금지급  (1) 최우수조 : 1개 조 / 50만원 상당의 상금  (2) 우수조 : 2개 조 / 25만원 상당의 상금      기타 문의사항 : 한국사학진흥재단 ESG혁신부 053-770-2615"
기자단,[금융/언론] 국가기간 뉴스통신그룹 연합인포맥스/연합뉴스경제TV 5기,연합인포맥스 / 연합뉴스경제TV,"5,315",정보 없음,2024년 8월 8일(목) ~ 2024년 8월 18일(일),0,31,https://cf-cpi.campuspick.com/activity/1723080435634842.jpg,https://www.campuspick.com/activity/view?id=26614,정보 없음
기자단,[삼성서울병원] 소담누리 도담도담봉사단 11기 SNS팀 모집(~8/9),삼성서울병원,"2,155",정보 없음,2024년 8월 3일(토) ~ 2024년 8월 9일(금),0,0,https://cf-cpi.campuspick.com/activity/1722980946756921.jpg,https://www.campuspick.com/activity/view?id=26600,"안녕하세요 삼성서울병원 소담누리입니다. 소담누리의 2024년 상반기에 함께 하실 도담도담 봉사단 11기 SNS팀 단원을 모집합니다!  ● 지원 자격 ??카드뉴스, 포스터 또는 영상 촬영 및 편집 능력이 뛰어난 자 필요 시, 원내 방문이 가능한 자??  - 활동 기간: 2024년 8월 29일 ~ 2025년 2월 28일  ● 선발 절차 - 서류 접수 기간: 2024년 8월 3일 ~ 2024년 8월 9일 17시 - 서류 합격자 발표 : 8월 14일 - 면접 기간(대면): 8월 19일~8월 22일(오전, 오후) - 최종 결과 발표 : 8월 26일 - 발대식(대면, 필수 참여*): 8월 29일  ●신청 절차 ?삼성서울병원 도담도담 봉사단 네이버 카페> 도담도담 공지 > 모집 공고 확인(https://m.cafe.naver.com/smcdodam/35106) ?모집공고를 확인 후, 첨부파일 작성 ?첨부 파일 작성 후 dodam_volunteers@naver.com 으로 제출 *이메일 제목 양식 : 이름_ [도담도담봉사단 11기] SNS팀 지원 ?제작물 포트폴리오 자유 형식 제출 필수* 이메일로 작성 서류와 함께 포트폴리오도 첨부하여 제출  ●문의 dodam_volunteers@naver.com  ● 활동분야 * SNS팀(인스타 블로그팀 또는 영상팀 중 택 1)+프로젝트팀은 1개 이상 선택 바랍니다.  [SNS팀] SNS팀은 소담누리 공식 SNS인 유튜브, 네이버 블로그, 인스타그램을 운영하며 다양한 콘텐츠를 기획하고 제작합니다. 환아들을 위한 콘텐츠를 제작하며 환아들이 언제 어디서든 소담누리를 만날 수 있도록 힘쓰고 있습니다. 또한, 도담도담봉사단의 활동을 알리며 소담누리 홍보에 앞장서고 있습니다.  [프로젝트팀] 게임제작팀 : 보드게임, 온라인게임 등 다양한 게임 제작 및 진행 디자인팀 : 소담누리 디자인 총괄 및 활동지 제작 ex) 색칠공부, 십자퍼즐 매칭팀 : 환아와 1:1로 매칭되어 온/오프라인 프로그램 진행 파티팀 : 어린이날 행사 및 절기 행사 운영  ● 기타사항 - 1365 봉사시간 등록, 수료증 발급, 우수봉사자 시상, 베스트팀워크상 시상 (3회 이상 지각/결석 시 수료증 발급 불가)  ● 참고 자료 https://www.instagram.com/p/C-MEQ_XS-y_/?igsh=Yno5cTJpODJ0c3Y2"
기자단,??제7회 서울아프리카페스티벌 ‘SAF 크루’ 모집,아프리카인사이트,"1,297",정보 없음,2024년 7월 30일(화) ~ 2024년 8월 11일(일),0,1,https://cf-cpi.campuspick.com/activity/1723005142225516.jpg,https://www.campuspick.com/activity/view?id=26586,정보 없음
기자단,별빛신사리 상권을 빛낼 마케팅 지원단 8기 서포터즈를 모집합니다,서울신용보증재단,"1,028",정보 없음,2024년 8월 2일(금) ~ 2024년 8월 13일(화),0,0,https://cf-cpi.campuspick.com/activity/1722843853759855.jpg,https://www.campuspick.com/activity/view?id=26578,"<발대식 >  * 8월19일 | 신사리 상권 내 삼모아파트센터 라벤나홀  (일정 및 장소는 변경될 수 있음)    <활동기간>  * 2024년 8월 ~ 25년 1월 (6개월)    <활동구역>  * 지하철2호선 신림역3~4번 출구 신림동 별빛신사리 상권  (관악종합시장, 신원시장, 서원동 상점가)    <모집대상>  * 서울시민 누구나  (관악구 거주자 및 관악구 소재 학교 재학생 우대)  * 콘텐츠 제작이 가능하고 마케팅에 관심이 있는 자  * 20명(블로그, 인스타그램 각 10명)    <주요활동>  * 관악구 신림역 주변 별빛신사리 상권활성화를 위한 온 ? 오프라인 홍보 활동  * 온라인 콘텐츠(영상, 카드뉴스, 기사, 후기 등) 제작 후 개인 SNS (인스타그램, 블로그) 게시    <주요혜택>  * 콘텐츠 기획?제작하여 SNS업로드 시, 활동비 지급  * 매월 우수 활동자 선정하여 추가 인센티브 지급  * 팀별 상권방문 활동비 지급  * 수료증 및 우수 활동자 관악구청장 상장 수여    <모집기간>  * 2024.08.02.[금] ~ 2024.08.13.[화]    <지원방법>  * QR코드 내 신청 폼 접속  * 지원단 지원서 구글 폼 작성  * 링크바로가기 -https://bit.ly/SinsariSupporters    <문의처>  * (주)인트윈 운영사무국 070-5088-4372  * supporters@intw.co.kr"
기자단,대학생 소셜미디어 기자단 1기 모집(2024.8.2 ~ 8.23),한국데이터산업진흥원,"4,798",정보 없음,2024년 8월 2일(금) ~ 2024년 8월 23일(금),0,2,https://cf-cpi.campuspick.com/activity/172230853850056.jpg,https://www.campuspick.com/activity/view?id=26514,정보 없음
기자단,"[고양문화재단] 2024 고양호수예술축제 운영활동가 ""호수수호단"" 모집",고양문화재단,"1,513",정보 없음,2024년 8월 1일(목) ~ 2024년 8월 14일(수),0,1,https://cf-cpi.campuspick.com/activity/1722304648302194.jpg,https://www.campuspick.com/activity/view?id=26512,"고양호수예술축제에서 운영 활동가 ""호수수호단""을 모집합니다!  ‘호수 · 거리 · 사람 · 자연이 어우러진 도심 속 축제’, 고양호수예술축제가 2024년 10월 11일(금)부터 10월 13일(일)까지 3일간 일산호수공원에서 개최됩니다. 거리와 예술이 만나 피어날 축제의 장에서 새로운 이야기를 함께 만들어 갈 호수수호단 모집에 많은 지원 바랍니다!  ?? 모집기간: 2024년 8월 1일(목) - 8월 14일(수) 18:00 ?? 모집대상: 축제를 사랑하고 적극적으로 활동할 수 있는 여러분! ※ 고양호수예술축제 기간(10/11(금) ~ 10/13(일)) 활동 필수 ※ 고양시 거주 우대 ?? 지원방법 : 지원서 작성 및 제출 (https://naver.me/FtTfftiw) ?? 선발절차 : 1차) 지원서 서류 전형 ? 2차) 온라인 면접 전형  ?? 활동기간 : 2024년 8월 31일(토) ~ 10월 13일(일) (기간 중, 세부일정 지원서 링크 참조) ?? 활동내용: · 축제 운영 실무 전반 보조 · 축제 온·오프라인 채널 홍보 지원 · 축제 기간 현장 지원(사무국 운영보조, 안전통제 등)  ?? 혜택: · 활동 종료 후 고양문화재단 대표이사 명의의 수료증 발급 · 소정의 활동비 지급 · 축제 티셔츠, ID카드 발급 · 식사 및 다과 제공 · 행사보험 가입 · 활동기간에 대한 학교 및 소속기관 요청 시 협조 공문 발송  ?? 문의 고양문화재단 지역문화팀 축제사무국 gylaf@artgy.or.kr | tel) 031)960-9735, 9709 (운영시간: 매주 월~금, 10:00~17:00 (점심시간 12:00~13:00)"
